Data da colheita,Zona de produção,Produtoras de DSP
23/06/2017,L7c,20
26/06/2017,LAL,23720
26/06/2017,L5,20
26/06/2017,ETJ,180
26/06/2017,L3,80
26/06/2017,RIAV1,60
26/06/2017,RIAV1,20
26/06/2017,RIAV1,20
26/06/2017,RIAV2,20
26/06/2017,RIAV3,20
26/06/2017,RIAV4,20
26/06/2017,OLH1,20
26/06/2017,OLH2,20
26/06/2017,FUZ1,80
26/06/2017,FAR1,20
26/06/2017,FAR2,20
26/06/2017,L9,60
27/06/2017,LOB,20
27/06/2017,L5,120
26/06/2017,L5,20
27/06/2017,ESD2,20
27/06/2017,L6,180
27/06/2017,ESD1,20
27/06/2017,L6,20
26/06/2017,L1,20
26/06/2017,L2,20
27/06/2017,ELM,80
27/06/2017,EMN1,20
27/06/2017,EMN2,120
27/06/2017,ETJ,20
27/06/2017,L7b,40
27/06/2017,POR3,20
27/06/2017,POR2,40
27/06/2017,L7a,20
27/06/2017,LAG,80
27/06/2017,L7c,20
29/06/2017,OLH3,20
28/06/2017,OLH5,20
29/06/2017,L8,20
29/06/2017,TAV2,40
29/06/2017,VT1,20
03/07/2017,LAL,160
03/07/2017,RIAV1,80
03/07/2017,RIAV2,20
03/07/2017,RIAV3,20
03/07/2017,RIAV4,20
03/07/2017,L3,320
03/07/2017,FUZ1,80
03/07/2017,L9,20
03/07/2017,TAV2,20
03/07/2017,VT1,40
03/07/2017,L5,20
04/07/2017,LOB,20
04/07/2017,L5,40
04/07/2017,L6,20
04/07/2017,ESD1,20
04/07/2017,ESD2,20
04/07/2017,L6,40
04/07/2017,ESD1,20
03/07/2017,L1,20
04/07/2017,ELM,20
05/07/2017,L5,20
05/07/2017,L5,40
05/07/2017,ETJ,20
04/07/2017,RIAV1,40
04/07/2017,RIAV1,20
04/07/2017,EMN1,80
04/07/2017,EMN2,20
04/07/2017,LAG,20
04/07/2017,POR2,20
04/07/2017,POR3,20
04/07/2017,L7b,20
05/07/2017,L8,20
05/07/2017,OLH2,40
05/07/2017,OLH3,20
04/07/2017,OLH5,20
05/07/2017,FAR1,20
05/07/2017,FAR2,20
06/07/2017,L3,300
06/07/2017,L7c,20
10/07/2017,RIAV1,220
10/07/2017,RIAV1,20
10/07/2017,L3,40
10/07/2017,RIAV2,200
10/07/2017,RIAV1,40
10/07/2017,RIAV3,80
10/07/2017,RIAV4,20
10/07/2017,TAV2,20
10/07/2017,VT1,20
11/07/2017,L5,20
11/07/2017,LOB,40
10/07/2017,LAL,13200
10/07/2017,L2,20
10/07/2017,L1,20
11/07/2017,ELM,20
11/07/2017,POR2,160
11/07/2017,LAG,20
11/07/2017,L7c,20
11/07/2017,FAR2,40
11/07/2017,L7a,20
11/07/2017,L7b,20
11/07/2017,POR3,20
11/07/2017,OLH5,40
11/07/2017,EMN2,20
11/07/2017,EMN1,40
12/07/2017,ETJ,20
12/07/2017,EMR,40
12/07/2017,L2,100
12/07/2017,L8,160
12/07/2017,L9,100
12/07/2017,OLH1,20
12/07/2017,OLH2,20
13/07/2017,OLH3,20
12/07/2017,FAR1,20
12/07/2017,FUZ1,20
13/07/2017,ESD1,20
13/07/2017,ESD2,20
13/07/2017,L6,20
13/07/2017,L6,20
13/07/2017,ESD1,20
14/07/2017,L5,120
14/07/2017,ETJ,40
17/07/2017,LAL,160
17/07/2017,OLH3,20
17/07/2017,VT1,20
17/07/2017,FUZ1,40
17/07/2017,TAV2,20
17/07/2017,OLH1,20
17/07/2017,OLH2,120
17/07/2017,L9,60
17/07/2017,RIAV3,20
17/07/2017,RIAV1,80
17/07/2017,RIAV4,20
17/07/2017,RIAV2,80
17/07/2017,L3,80
17/07/2017,L5,20
18/07/2017,LOB,20
18/07/2017,L6,20
18/07/2017,ESD1,20
18/07/2017,L6,20
18/07/2017,L1,20
18/07/2017,ELM,20
18/07/2017,L1,120
18/07/2017,L2,40
17/07/2017,L1,20
17/07/2017,L2,20
19/07/2017,L5,20
18/07/2017,RIAV1,20
18/07/2017,RIAV1,20
18/07/2017,EMN1,360
18/07/2017,EMN2,80
18/07/2017,LAG,20
18/07/2017,POR2,20
18/07/2017,POR3,20
18/07/2017,L7b,100
18/07/2017,OLH5,40
18/07/2017,L7a,20
19/07/2017,L5,120
19/07/2017,ETJ,40
18/07/2017,L7c,120
19/07/2017,L8,960
19/07/2017,FAR1,20
20/07/2017,L3,320
24/07/2017,LAL,13280
24/07/2017,RIAV1,1040
24/07/2017,RIAV2,440
24/07/2017,RIAV3,200
24/07/2017,RIAV4,20
24/07/2017,L3,200
24/07/2017,FUZ1,20
24/07/2017,OLH1,20
24/07/2017,OLH5,40
24/07/2017,L9,20
25/07/2017,LOB,20
25/07/2017,L6,20
25/07/2017,ESD1,20
25/07/2017,L6,20
25/07/2017,ESD2,20
25/07/2017,ESD1,20
25/07/2017,L4,20
24/07/2017,RIAV1,20
24/07/2017,RIAV1,20
25/07/2017,EMN1,20
25/07/2017,EMN2,20
25/07/2017,L7a,40
25/07/2017,L7c,240
25/07/2017,LAG,20
25/07/2017,POR2,20
25/07/2017,POR3,20
26/07/2017,L5,20
26/07/2017,ETJ,20
24/07/2017,L2,20
25/07/2017,ELM,20
25/07/2017,L1,20
24/07/2017,L1,20
26/07/2017,L2,20
26/07/2017,OLH2,20
26/07/2017,OLH3,20
26/07/2017,L8,20
26/07/2017,TAV2,20
26/07/2017,VT1,20
26/07/2017,FAR1,80
27/07/2017,EMR,40
01/08/2017,LOB,20
01/08/2017,L5,180
01/08/2017,L5,60
01/08/2017,ETJ,20
01/08/2017,L6,20
01/08/2017,ESD1,20
01/08/2017,ESD1,20
01/08/2017,L6,60
01/08/2017,EMN1,20
01/08/2017,EMN2,80
01/08/2017,L1,20
01/08/2017,ELM,20
02/08/2017,L2,20
01/08/2017,L7c,20
01/08/2017,L7a,20
01/08/2017,OLH5,20
01/08/2017,LAG,20
01/08/2017,POR2,20
03/08/2017,L5,40
03/08/2017,ETJ,20
03/08/2017,L5,20
02/08/2017,L8,20
02/08/2017,OLH2,20
02/08/2017,OLH3,20
02/08/2017,FAR1,20
03/08/2017,L3,160
03/08/2017,L7c,20
07/08/2017,LAL,40
06/08/2017,L2,20
07/08/2017,L8,360
08/08/2017,L5,80
08/08/2017,LOB,20
08/08/2017,L5,140
08/08/2017,ESD1,20
08/08/2017,ESD2,20
08/08/2017,ESD1,20
08/08/2017,L6,40
08/08/2017,L6,20
08/08/2017,ETJ,20
07/08/2017,L2,20
07/08/2017,L1,20
08/08/2017,L1,20
08/08/2017,EMR,20
08/08/2017,L7a,20
08/08/2017,RIAV1,860
08/08/2017,L7c,160
07/08/2017,L3,20
07/08/2017,RIAV1,80
07/08/2017,RIAV1,20
08/08/2017,RIAV2,20
08/08/2017,RIAV3,20
08/08/2017,RIAV4,20
08/08/2017,EMN1,20
08/08/2017,EMN2,20
08/08/2017,POR2,40
08/08/2017,POR3,20
08/08/2017,LAG,20
08/08/2017,OLH5,20
09/08/2017,ETJ,20
09/08/2017,L5,20
09/08/2017,OLH2,20
09/08/2017,OLH3,20
09/08/2017,OLH1,20
09/08/2017,VT1,20
09/08/2017,FAR1,20
09/08/2017,TAV2,20
09/08/2017,FUZ1,20
09/08/2017,L9,20
10/08/2017,EMR,20
14/08/2017,LAL,40
14/08/2017,LOB,20
14/08/2017,L5,40
14/08/2017,L6,20
14/08/2017,ESD1,20
14/08/2017,L6,40
14/08/2017,EMN1,20
14/08/2017,EMN2,40
14/08/2017,LAG,20
14/08/2017,POR2,20
14/08/2017,L7a,140
14/08/2017,L7c,80
17/08/2017,ETJ,20
17/08/2017,L5,40
16/08/2017,L3,20
16/08/2017,L3,20
16/08/2017,RIAV1,120
16/08/2017,RIAV2,40
16/08/2017,RIAV3,40
16/08/2017,RIAV4,20
16/08/2017,OLH5,20
16/08/2017,ELM,20
16/08/2017,L1,20
14/08/2017,L1,20
17/08/2017,L2,20
14/08/2017,L2,20
17/08/2017,L7c,20
18/08/2017,L5,20
17/08/2017,L8,20
17/08/2017,OLH1,20
17/08/2017,OLH2,20
17/08/2017,OLH3,20
17/08/2017,FUZ1,80
17/08/2017,L9,100
17/08/2017,TAV2,20
17/08/2017,VT1,20
21/08/2017,LAL,4600
21/08/2017,RIAV1,28580
21/08/2017,RIAV1,12240
21/08/2017,RIAV1,80
21/08/2017,RIAV2,20080
21/08/2017,RIAV3,5800
21/08/2017,RIAV4,20
21/08/2017,L9,3320
21/08/2017,VT1,40
21/08/2017,TAV2,120
21/08/2017,FUZ1,20
21/08/2017,OLH1,40
21/08/2017,OLH2,40
21/08/2017,OLH3,20
21/08/2017,L8,40
21/08/2017,OLH5,20
22/08/2017,ESD1,20
22/08/2017,L6,40
22/08/2017,ESD1,20
22/08/2017,ESD2,20
22/08/2017,L6,20
22/08/2017,LOB,40
22/08/2017,L5,480
22/08/2017,L5,540
22/08/2017,L3,80
22/08/2017,EMN2,20
22/08/2017,EMN1,200
22/08/2017,L4,20
22/08/2017,ELM,80
21/08/2017,L1,20
22/08/2017,L1,20
21/08/2017,L2,20
22/08/2017,L2,1040
22/08/2017,L7a,40
22/08/2017,L7b,20
22/08/2017,LAG,120
22/08/2017,POR2,680
22/08/2017,POR3,20
22/08/2017,FAR2,20
23/08/2017,EMR,520
23/08/2017,L7c,140
24/08/2017,L5,40
24/08/2017,ETJ,20
23/08/2017,FAR1,40
28/08/2017,LAL,1360
28/08/2017,L8,80
28/08/2017,L9,20
29/08/2017,LOB,20
29/08/2017,L5,540
28/08/2017,L5,140
29/08/2017,L6,240
29/08/2017,L6,60
29/08/2017,ESD1,20
29/08/2017,L1,20
28/08/2017,L1,20
29/08/2017,ELM,20
28/08/2017,L2,20
29/08/2017,EMN1,480
29/08/2017,EMN2,20
29/08/2017,L2,1680
28/08/2017,OLH5,20
29/08/2017,FAR2,20
29/08/2017,L7a,60
29/08/2017,LAG,20
29/08/2017,POR2,80
29/08/2017,POR3,20
30/08/2017,RIAV1,367980
30/08/2017,L3,197720
30/08/2017,L3,760
30/08/2017,RIAV2,320
30/08/2017,RIAV3,20
30/08/2017,RIAV4,20
30/08/2017,RIAV1,320
30/08/2017,RIAV1,20
30/08/2017,OLH1,20
30/08/2017,OLH2,120
30/08/2017,TAV2,40
30/08/2017,OLH3,20
30/08/2017,FUZ1,40
30/08/2017,FAR1,20
30/08/2017,VT1,240
31/08/2017,L7c,40
04/09/2017,LAL,440
05/09/2017,L5,400
05/09/2017,L5,20
05/09/2017,LOB,20
04/09/2017,RIAV1,20
04/09/2017,RIAV1,20
04/09/2017,RIAV1,1811140
04/09/2017,RIAV2,1907840
04/09/2017,RIAV3,903960
04/09/2017,RIAV4,80400
04/09/2017,TAV2,20
04/09/2017,VT1,20
04/09/2017,L9,20
05/09/2017,L6,20
05/09/2017,ESD1,60
05/09/2017,ESD1,20
05/09/2017,ESD2,20
05/09/2017,L6,220
05/09/2017,EMN1,20
05/09/2017,EMN2,40
05/09/2017,L3,128080
04/09/2017,L1,20
04/09/2017,L2,40
04/09/2017,L2,60
05/09/2017,L1,20
05/09/2017,ELM,20
06/09/2017,L5,240
05/09/2017,POR3,20
05/09/2017,L7b,20
05/09/2017,POR2,320
05/09/2017,LAG,20
05/09/2017,L7a,200
06/09/2017,FUZ1,20
06/09/2017,OLH1,20
06/09/2017,FAR2,40
07/09/2017,L5,20
07/09/2017,ETJ,20
07/09/2017,L7c,20
07/09/2017,RIAV2,179240
07/09/2017,RIAV1,270840
11/09/2017,LAL,720
11/09/2017,L2,60
11/09/2017,EMR,160
11/09/2017,ETJ,20
11/09/2017,RIAV1,120
11/09/2017,RIAV2,20
11/09/2017,RIAV3,20
11/09/2017,RIAV4,20
11/09/2017,L3,120
12/09/2017,L5,20
12/09/2017,LOB,20
11/09/2017,L9,20
12/09/2017,L6,60
12/09/2017,ESD1,40
12/09/2017,L6,60
11/09/2017,L1,20
12/09/2017,EMN1,40
12/09/2017,EMN2,20
11/09/2017,L2,20
12/09/2017,L1,20
12/09/2017,ELM,160
12/09/2017,L7a,20
12/09/2017,L7b,20
12/09/2017,LAG,20
12/09/2017,POR3,20
13/09/2017,ETJ,20
13/09/2017,L5,20
13/09/2017,L7c,80
13/09/2017,RIAV1,40
13/09/2017,RIAV1,20
13/09/2017,L3,300
13/09/2017,FUZ1,20
13/09/2017,L8,20
13/09/2017,OLH3,20
13/09/2017,OLH5,40
13/09/2017,OLH2,40
13/09/2017,TAV2,20
14/09/2017,POR2,20
18/09/2017,LAL,120
18/09/2017,L5,20
18/09/2017,ETJ,20
18/09/2017,RIAV1,20
18/09/2017,RIAV4,20
18/09/2017,RIAV3,20
18/09/2017,RIAV1,20
18/09/2017,RIAV2,20
18/09/2017,RIAV1,20
18/09/2017,L3,20
18/09/2017,FUZ1,20
18/09/2017,TAV2,20
18/09/2017,OLH1,20
18/09/2017,OLH2,120
18/09/2017,OLH5,40
18/09/2017,OLH3,20
18/09/2017,VT1,20
18/09/2017,L9,20
18/09/2017,FAR1,20
19/09/2017,LOB,20
19/09/2017,L5,60
19/09/2017,ESD1,20
19/09/2017,ESD1,20
19/09/2017,ESD2,20
19/09/2017,L6,20
19/09/2017,L6,20
19/09/2017,EMN2,40
19/09/2017,EMN1,20
19/09/2017,L4,20
19/09/2017,L1,20
18/09/2017,L1,20
18/09/2017,L2,20
19/09/2017,ELM,20
19/09/2017,L7a,20
19/09/2017,LAG,20
19/09/2017,POR2,20
20/09/2017,L2,80
20/09/2017,LAL,4280
20/09/2017,L5,20
20/09/2017,ETJ,20
20/09/2017,L8,80
21/09/2017,L7c,380
25/09/2017,LAL,520
25/09/2017,ETJ,20
25/09/2017,L5,20
25/09/2017,RIAV1,220
25/09/2017,RIAV4,80
25/09/2017,RIAV2,20
25/09/2017,RIAV3,20
25/09/2017,L8,20
25/09/2017,OLH5,20
26/09/2017,L5,20
26/09/2017,LOB,20
26/09/2017,L6,20
26/09/2017,L6,20
26/09/2017,ESD2,20
26/09/2017,ESD1,20
26/09/2017,L7a,60
26/09/2017,POR2,20
26/09/2017,POR3,20
26/09/2017,L7b,220
26/09/2017,LAG,40
26/09/2017,EMN1,40
26/09/2017,EMN2,200
26/09/2017,L3,160
26/09/2017,RIAV1,20
26/09/2017,RIAV1,20
26/09/2017,L1,20
25/09/2017,L2,20
26/09/2017,L1,20
27/09/2017,L2,20
25/09/2017,L1,20
27/09/2017,EMR,20
27/09/2017,L9,40
27/09/2017,FAR2,20
28/09/2017,FAR1,20
27/09/2017,VT1,20
27/09/2017,TAV2,40
27/09/2017,FUZ1,20
27/09/2017,OLH1,200
27/09/2017,OLH2,20
27/09/2017,OLH3,20
27/09/2017,L7c,260
30/09/2017,L3,2620
02/10/2017,LAL,20
02/10/2017,L9,60
02/10/2017,RIAV2,20
02/10/2017,VT1,20
02/10/2017,L3,80
02/10/2017,RIAV1,20
02/10/2017,RIAV1,80
02/10/2017,RIAV1,200
02/10/2017,RIAV3,20
02/10/2017,RIAV4,20
02/10/2017,FUZ1,200
02/10/2017,OLH1,20
02/10/2017,OLH2,20
02/10/2017,OLH3,20
02/10/2017,TAV2,80
03/10/2017,L5,20
03/10/2017,LOB,20
03/10/2017,L5,40
03/10/2017,ETJ,20
03/10/2017,L6,20
03/10/2017,ESD1,20
03/10/2017,ESD1,20
03/10/2017,L6,100
03/10/2017,ESD2,20
04/10/2017,L5,20
03/10/2017,L7c,240
04/10/2017,L2,20
03/10/2017,OLH5,240
03/10/2017,L7b,260
03/10/2017,LAG,1360
03/10/2017,POR3,20
03/10/2017,POR2,20
03/10/2017,L7a,80
03/10/2017,EMN2,80
03/10/2017,EMN1,40
03/10/2017,ELM,20
03/10/2017,L1,20
02/10/2017,L2,20
02/10/2017,L1,60
09/10/2017,LAL,80
09/10/2017,L5,40
09/10/2017,ETJ,40
09/10/2017,L1,20
09/10/2017,L2,20
09/10/2017,L1,20
09/10/2017,L2,20
09/10/2017,RIAV1,20
09/10/2017,RIAV1,20
09/10/2017,RIAV4,40
09/10/2017,L3,80
09/10/2017,RIAV3,20
09/10/2017,RIAV1,20
09/10/2017,RIAV2,20
09/10/2017,L9,20
10/10/2017,LOB,20
10/10/2017,L5,20
10/10/2017,ESD1,340
10/10/2017,L6,500
10/10/2017,ESD2,20
10/10/2017,ESD1,20
10/10/2017,L6,600
10/10/2017,L4,120
10/10/2017,EMN1,20
10/10/2017,EMN2,80
10/10/2017,ELM,20
10/10/2017,L1,20
10/10/2017,ETJ,20
10/10/2017,OLH5,160
10/10/2017,LAG,20
10/10/2017,L7c,120
10/10/2017,POR3,20
10/10/2017,L7b,340
10/10/2017,POR2,20
11/10/2017,EMR,280
12/10/2017,L3,80
11/10/2017,FAR2,80
11/10/2017,L7a,60
11/10/2017,L7c,80
12/10/2017,OLH3,20
12/10/2017,OLH2,20
12/10/2017,OLH1,20
12/10/2017,FUZ1,20
12/10/2017,TAV2,80
12/10/2017,VT1,20
12/10/2017,L8,40
16/10/2017,LAL,200
16/10/2017,L7a,20
16/10/2017,ETJ,20
16/10/2017,RIAV1,200
16/10/2017,RIAV2,80
16/10/2017,RIAV3,20
16/10/2017,RIAV4,20
16/10/2017,RIAV1,120
16/10/2017,RIAV1,20
16/10/2017,L3,20
17/10/2017,L5,40
16/10/2017,L9,80
16/10/2017,TAV2,20
16/10/2017,OLH1,20
16/10/2017,VT1,20
16/10/2017,L8,40
16/10/2017,FUZ1,20
17/10/2017,L6,180
17/10/2017,ESD1,200
17/10/2017,ESD1,20
17/10/2017,ESD2,20
17/10/2017,L6,660
17/10/2017,LOB,20
17/10/2017,L5,300
17/10/2017,L4,160
17/10/2017,EMN1,80
17/10/2017,EMN2,80
16/10/2017,OLH5,20
17/10/2017,POR2,20
17/10/2017,LAG,20
17/10/2017,POR3,20
17/10/2017,L7a,20
18/10/2017,L7c,40
17/10/2017,ELM,20
16/10/2017,L2,20
18/10/2017,L2,180
16/10/2017,L1,20
17/10/2017,L1,20
18/10/2017,OLH3,20
18/10/2017,FAR1,40
18/10/2017,OLH2,20
19/10/2017,ETJ,340
19/10/2017,L5,40
23/10/2017,LAL,80
23/10/2017,ETJ,300
23/10/2017,L5,160
23/10/2017,L2,800
23/10/2017,L3,800
23/10/2017,RIAV4,20
23/10/2017,RIAV1,120
23/10/2017,RIAV2,240
23/10/2017,RIAV3,20
22/10/2017,L1,740
23/10/2017,L1,20
23/10/2017,L2,20
23/10/2017,OLH5,20
23/10/2017,TAV2,20
23/10/2017,VT1,40
23/10/2017,L9,20
24/10/2017,L5,120
24/10/2017,LOB,20
24/10/2017,L6,80
24/10/2017,L6,240
24/10/2017,ESD1,40
24/10/2017,ESD1,20
24/10/2017,ESD2,20
24/10/2017,ELM,20
24/10/2017,L1,60
24/10/2017,EMN2,20
24/10/2017,L4,20
24/10/2017,EMN1,20
24/10/2017,RIAV1,40
24/10/2017,RIAV1,120
24/10/2017,L7a,20
24/10/2017,LAG,20
24/10/2017,POR2,20
24/10/2017,POR3,20
25/10/2017,EMR,20
26/10/2017,FAR1,20
26/10/2017,L8,20
26/10/2017,OLH1,20
26/10/2017,OLH2,20
26/10/2017,OLH3,20
26/10/2017,FUZ1,20
26/10/2017,L7c,20
30/10/2017,LAL,20
30/10/2017,L6,20
30/10/2017,ESD1,20
30/10/2017,L6,40
30/10/2017,ESD1,20
30/10/2017,L2,220
30/10/2017,L2,20
30/10/2017,L1,20
30/10/2017,ELM,20
30/10/2017,RIAV1,20
30/10/2017,RIAV1,20
30/10/2017,RIAV1,20
30/10/2017,RIAV2,20
30/10/2017,RIAV3,20
30/10/2017,RIAV4,80
30/10/2017,L3,80
30/10/2017,EMN1,80
30/10/2017,EMN2,40
30/10/2017,OLH2,20
30/10/2017,OLH1,20
30/10/2017,OLH3,20
30/10/2017,TAV2,160
30/10/2017,VT1,20
30/10/2017,FUZ1,20
30/10/2017,L9,20
31/10/2017,LOB,20
31/10/2017,L5,20
02/11/2017,L5b,140
31/10/2017,POR2,20
31/10/2017,POR3,20
31/10/2017,L7a,20
31/10/2017,LAG,120
30/10/2017,FAR2,20
31/10/2017,OLH5,20
02/11/2017,L5b,40
02/11/2017,ETJ,80
02/11/2017,L8,20
02/11/2017,L7c,20
06/11/2017,LAL,1160
06/11/2017,L5b,60
06/11/2017,ETJ,40
06/11/2017,RIAV1,160
06/11/2017,RIAV2,20
06/11/2017,RIAV3,80
06/11/2017,RIAV4,20
06/11/2017,RIAV1,160
06/11/2017,RIAV1,40
06/11/2017,L3,120
06/11/2017,FUZ1,20
06/11/2017,TAV2,20
06/11/2017,L9,40
06/11/2017,OLH1,320
06/11/2017,VT1,20
07/11/2017,LOB,20
07/11/2017,L5a,40
07/11/2017,ESD1,20
07/11/2017,L6,20
07/11/2017,ESD2,20
07/11/2017,ESD1,20
07/11/2017,L6,20
07/11/2017,L1,20
07/11/2017,ELM,20
07/11/2017,L2,20
06/11/2017,L2,20
06/11/2017,L1,40
07/11/2017,ETJ,20
07/11/2017,L7b,20
07/11/2017,L7c,40
07/11/2017,LAG,20
07/11/2017,POR2,20
07/11/2017,FAR2,20
07/11/2017,L4,140
07/11/2017,EMN2,120
07/11/2017,EMN1,160
08/11/2017,L8,40
09/11/2017,EMR,20
09/11/2017,L7a,20
08/11/2017,FAR1,20
09/11/2017,OLH5,20
08/11/2017,OLH3,20
08/11/2017,OLH2,20
13/11/2017,LAL,120
13/11/2017,ETJ,100
13/11/2017,L5b,100
13/11/2017,OLH2,20
13/11/2017,OLH1,20
13/11/2017,FUZ1,40
13/11/2017,TAV2,20
13/11/2017,VT1,20
13/11/2017,L9,20
13/11/2017,RIAV1,20
13/11/2017,RIAV2,20
13/11/2017,RIAV3,20
13/11/2017,RIAV4,20
13/11/2017,L1,20
13/11/2017,RIAV1,20
13/11/2017,L3,20
14/11/2017,LOB,20
14/11/2017,L5a,20
14/11/2017,L6,20
14/11/2017,ESD1,20
14/11/2017,L6,20
14/11/2017,ESD1,20
14/11/2017,ELM,20
14/11/2017,L1,20
13/11/2017,L2,40
13/11/2017,L1,20
13/11/2017,L2,20
14/11/2017,POR3,20
14/11/2017,POR2,40
14/11/2017,L7a,20
14/11/2017,L7b,20
14/11/2017,FAR2,20
14/11/2017,EMN1,20
14/11/2017,EMN2,20
14/11/2017,LAG,20
15/11/2017,L8,20
15/11/2017,FAR1,20
15/11/2017,OLH3,20
17/11/2017,L5b,20
16/11/2017,L7c,20
20/11/2017,LAL,200
20/11/2017,ETJ,20
20/11/2017,L2,20
20/11/2017,L2,20
20/11/2017,L1,480
20/11/2017,L1,300
20/11/2017,L9,20
20/11/2017,FUZ1,80
20/11/2017,OLH1,20
20/11/2017,VT1,20
20/11/2017,L3,20
20/11/2017,RIAV1,120
20/11/2017,RIAV1,20
20/11/2017,TAV2,280
20/11/2017,L5a,20
21/11/2017,LOB,20
21/11/2017,L5a,60
21/11/2017,L6,20
21/11/2017,ESD1,20
21/11/2017,L6,20
21/11/2017,ESD1,20
21/11/2017,ESD2,20
21/11/2017,ELM,20
21/11/2017,L1,20
21/11/2017,RIAV1,20
21/11/2017,RIAV2,20
21/11/2017,RIAV3,20
21/11/2017,RIAV4,20
21/11/2017,L3,120
21/11/2017,L4,80
21/11/2017,EMN1,20
21/11/2017,EMN2,20
22/11/2017,L5b,20
22/11/2017,ETJ,20
22/11/2017,L7c,20
21/11/2017,OLH2,40
21/11/2017,L8,20
22/11/2017,POR2,20
21/11/2017,OLH3,20
21/11/2017,FAR1,20
22/11/2017,LAG,20
22/11/2017,L7a,20
20/11/2017,OLH5,20
22/11/2017,POR3,20
23/11/2017,EMR,160
27/11/2017,LAL,20
27/11/2017,RIAV1,20
27/11/2017,RIAV1,20
27/11/2017,EMN1,20
27/11/2017,EMN2,20
28/11/2017,L5a,20
28/11/2017,LOB,20
27/11/2017,L9,20
28/11/2017,L6,20
28/11/2017,ESD1,20
28/11/2017,L6,20
28/11/2017,RIAV3,20
28/11/2017,RIAV4,20
27/11/2017,L2,20
28/11/2017,L1,20
28/11/2017,L3,80
28/11/2017,RIAV2,20
28/11/2017,RIAV1,20
28/11/2017,ELM,40
27/11/2017,L1,20
28/11/2017,FAR2,20
28/11/2017,POR3,20
28/11/2017,L7a,20
28/11/2017,POR2,20
28/11/2017,LAG,20
28/11/2017,L7c,100
28/11/2017,L7b,20
29/11/2017,ETJ,20
29/11/2017,L5b,20
29/11/2017,VT1,20
29/11/2017,GUA,20
29/11/2017,VT1,20
29/11/2017,OLH5,20
29/11/2017,OLH2,20
29/11/2017,OLH3,20
29/11/2017,TAV2,20
29/11/2017,FAR1,20
29/11/2017,FUZ1,20
30/11/2017,L5b,20
04/12/2017,LAL,80
04/12/2017,ETJ,20
04/12/2017,L5,20
04/12/2017,RIAV1,200
04/12/2017,RIAV1,20
05/12/2017,L3,160
04/12/2017,TAV2,20
04/12/2017,L1,20
04/12/2017,L9,20
04/12/2017,FUZ1,40
04/12/2017,GUA,20
05/12/2017,LOB,20
05/12/2017,L5,20
05/12/2017,L6,20
05/12/2017,ESD2,20
05/12/2017,ESD1,20
05/12/2017,ESD1,20
05/12/2017,L6,20
05/12/2017,ETJ,20
04/12/2017,L2,20
04/12/2017,L1,20
04/12/2017,L2,20
05/12/2017,ELM,20
05/12/2017,L1,20
05/12/2017,L7a,20
05/12/2017,LAG,20
05/12/2017,POR2,20
05/12/2017,POR3,20
05/12/2017,RIAV1,160
05/12/2017,RIAV2,20
05/12/2017,RIAV3,20
05/12/2017,RIAV4,20
05/12/2017,EMN1,20
05/12/2017,EMN2,240
05/12/2017,L4,180
06/12/2017,EMR,20
06/12/2017,L8,20
06/12/2017,FAR1,20
06/12/2017,OLH3,20
06/12/2017,OLH1,20
05/12/2017,L7c,20
05/12/2017,OLH5,20
11/12/2017,LAL,3560
11/12/2017,ETJ,20
11/12/2017,RIAV1,20
11/12/2017,RIAV2,40
11/12/2017,RIAV3,20
11/12/2017,RIAV4,20
11/12/2017,L3,40
11/12/2017,VT1,20
11/12/2017,GUA,20
11/12/2017,L9,20
11/12/2017,OLH5,20
12/12/2017,LOB,40
12/12/2017,L5,20
12/12/2017,L6,40
12/12/2017,ESD1,20
12/12/2017,L6,20
12/12/2017,EMN1,20
12/12/2017,EMN2,20
12/12/2017,RIAV1,20
12/12/2017,RIAV1,20
12/12/2017,FAR2,20
12/12/2017,L7a,20
12/12/2017,L7b,20
12/12/2017,LAG,20
12/12/2017,POR2,20
12/12/2017,POR3,20
13/12/2017,ETJ,80
14/12/2017,L5,20
13/12/2017,OLH3,20
13/12/2017,TAV2,20
13/12/2017,OLH1,20
13/12/2017,OLH2,20
13/12/2017,L8,20
13/12/2017,FUZ1,20
13/12/2017,FAR1,20
13/12/2017,L7c,20
18/12/2017,LAL,80
18/12/2017,L2,20
18/12/2017,L1,20
18/12/2017,L2,20
18/12/2017,TAV2,20
18/12/2017,VT1,20
18/12/2017,L8,40
18/12/2017,FUZ1,20
18/12/2017,GUA,20
18/12/2017,L9,20
18/12/2017,FAR2,20
18/12/2017,RIAV1,120
18/12/2017,RIAV1,20
18/12/2017,L3,20
18/12/2017,L5,20
19/12/2017,L5,20
19/12/2017,LOB,20
19/12/2017,ESD1,40
19/12/2017,ESD1,20
19/12/2017,L6,20
19/12/2017,ESD2,20
19/12/2017,L6,20
19/12/2017,L7b,20
19/12/2017,L7a,20
19/12/2017,LAG,20
19/12/2017,POR3,20
19/12/2017,POR2,20
19/12/2017,RIAV1,60
19/12/2017,RIAV2,20
19/12/2017,RIAV3,20
19/12/2017,RIAV4,20
19/12/2017,EMN1,20
19/12/2017,EMN2,20
19/12/2017,L4,20
19/12/2017,L1,20
19/12/2017,ELM,20
20/12/2017,L5,20
20/12/2017,ETJ,20
18/12/2017,OLH5,20
20/12/2017,OLH2,20
